ANO;NIVEL;NIVEL_DSG;RESIDENT;cod
2011;8;Subsecção;263;13120501301
2011;8;Subsecção;382;13120501302
2011;8;Subsecção;49;13120501303
2011;8;Subsecção;87;13120501401
2011;8;Subsecção;114;13120501402
2011;8;Subsecção;11;13120501403
2011;8;Subsecção;30;13120501404
2011;8;Subsecção;40;13120501405
2011;8;Subsecção;38;13120501406
2011;8;Subsecção;54;13120501407
2011;8;Subsecção;62;13120501408
2011;8;Subsecção;33;13120501409
2011;8;Subsecção;12;13120501410
2011;8;Subsecção;0;13120501411
2011;8;Subsecção;106;13120501501
2011;8;Subsecção;121;13120501502
2011;8;Subsecção;83;13120501503
2011;8;Subsecção;50;13120501504
2011;8;Subsecção;80;13120501505
2011;8;Subsecção;19;13120501506
2011;8;Subsecção;0;13120501507
2011;8;Subsecção;23;13120501508
2011;8;Subsecção;0;13120501509
2011;8;Subsecção;0;13120501510
2011;8;Subsecção;0;13120501601
2011;8;Subsecção;204;13120501602
2011;8;Subsecção;20;13120501603
2011;8;Subsecção;24;13120501604
2011;8;Subsecção;59;13120501605
2011;8;Subsecção;13;13120501606
2011;8;Subsecção;1;13120501607
2011;8;Subsecção;57;13120501608
2011;8;Subsecção;25;13120501609
2011;8;Subsecção;26;13120501610
2011;8;Subsecção;9;13120501611
2011;8;Subsecção;51;13120501612
2011;8;Subsecção;29;13120501613
2011;8;Subsecção;21;13120501614
2011;8;Subsecção;20;13120501615
2011;8;Subsecção;23;13120501616
2011;8;Subsecção;164;13120501701
2011;8;Subsecção;191;13120501702
2011;8;Subsecção;43;13120501703
2011;8;Subsecção;16;13120501704
2011;8;Subsecção;88;13120501705
2011;8;Subsecção;6;13120501706
2011;8;Subsecção;106;13120501707
2011;8;Subsecção;19;13120501708
2011;8;Subsecção;178;13120501801
2011;8;Subsecção;102;13120501802
2011;8;Subsecção;5;13120501803
2011;8;Subsecção;6;13120501804
2011;8;Subsecção;8;13120501805
2011;8;Subsecção;0;13120501806
2011;8;Subsecção;0;13120501807
2011;8;Subsecção;3;13120501808
2011;8;Subsecção;31;13120501809
2011;8;Subsecção;21;13120501810
2011;8;Subsecção;200;13120600101
2011;8;Subsecção;72;13120600102
2011;8;Subsecção;31;13120600103
2011;8;Subsecção;279;13120600104
2011;8;Subsecção;41;13120600105
2011;8;Subsecção;67;13120600106
2011;8;Subsecção;0;13120600107
2011;8;Subsecção;19;13120600108
2011;8;Subsecção;19;13120600109
2011;8;Subsecção;37;13120600110
2011;8;Subsecção;24;13120600201
2011;8;Subsecção;269;13120600202
2011;8;Subsecção;18;13120600203
2011;8;Subsecção;149;13120600204
2011;8;Subsecção;179;13120600301
2011;8;Subsecção;320;13120600302
2011;8;Subsecção;312;13120600303
2011;8;Subsecção;199;13120600401
2011;8;Subsecção;282;13120600402
2011;8;Subsecção;0;13120600403
2011;8;Subsecção;32;13120600404
2011;8;Subsecção;162;13120600405
2011;8;Subsecção;102;13120600501
2011;8;Subsecção;91;13120600502
2011;8;Subsecção;70;13120600503
2011;8;Subsecção;41;13120600504
2011;8;Subsecção;30;13120600505
2011;8;Subsecção;36;13120600506
2011;8;Subsecção;61;13120600507
2011;8;Subsecção;58;13120600508
2011;8;Subsecção;55;13120600509
2011;8;Subsecção;40;13120600510
2011;8;Subsecção;34;13120600511
2011;8;Subsecção;27;13120600512
2011;8;Subsecção;20;13120600513
2011;8;Subsecção;38;13120600514
2011;8;Subsecção;61;13120600515
2011;8;Subsecção;24;13120600516
2011;8;Subsecção;65;13120600601
2011;8;Subsecção;0;13120600602
2011;8;Subsecção;133;13120600603
2011;8;Subsecção;0;13120600604
2011;8;Subsecção;379;13120600701
2011;8;Subsecção;455;13120600702
2011;8;Subsecção;63;13120600801
2011;8;Subsecção;232;13120600802
2011;8;Subsecção;73;13120600803
2011;8;Subsecção;49;13120600804
2011;8;Subsecção;0;13120600901
2011;8;Subsecção;162;13120600902
2011;8;Subsecção;153;13120600903
2011;8;Subsecção;104;13120600904
2011;8;Subsecção;28;13120600905
2011;8;Subsecção;34;13120600906
2011;8;Subsecção;280;13120601001
2011;8;Subsecção;234;13120601002
2011;8;Subsecção;0;13120601003
2011;8;Subsecção;628;13120601101
2011;8;Subsecção;104;13120601102
2011;8;Subsecção;40;13120601103
2011;8;Subsecção;105;13120601104
2011;8;Subsecção;24;13120601105
2011;8;Subsecção;98;13120601106
2011;8;Subsecção;23;13120601107
2011;8;Subsecção;29;13120601108
2011;8;Subsecção;84;13120601201
2011;8;Subsecção;602;13120601301
2011;8;Subsecção;159;13120601401
2011;8;Subsecção;110;13120601402
2011;8;Subsecção;61;13120601403
2011;8;Subsecção;43;13120601501
2011;8;Subsecção;93;13120601601
2011;8;Subsecção;17;13120601602
2011;8;Subsecção;76;13120601603
2011;8;Subsecção;0;13120601604
2011;8;Subsecção;64;13120601605
2011;8;Subsecção;171;13120601606
2011;8;Subsecção;75;13120601607
2011;8;Subsecção;70;13120601608
2011;8;Subsecção;315;13120601701
2011;8;Subsecção;288;13120601702
2011;8;Subsecção;584;13120601801
2011;8;Subsecção;161;13120601802
2011;8;Subsecção;206;13120601803
2011;8;Subsecção;196;13120601901
2011;8;Subsecção;194;13120601902
2011;8;Subsecção;425;13120601903
2011;8;Subsecção;281;13120602001
2011;8;Subsecção;170;13120602002
2011;8;Subsecção;429;13120602003
2011;8;Subsecção;92;13120602004
2011;8;Subsecção;33;13120602101
2011;8;Subsecção;31;13120602102
2011;8;Subsecção;41;13120602103
2011;8;Subsecção;365;13120602104
2011;8;Subsecção;0;13120602105
2011;8;Subsecção;472;13120602106
2011;8;Subsecção;457;13120602201
2011;8;Subsecção;150;13120602202
2011;8;Subsecção;62;13120602203
2011;8;Subsecção;0;13120602204
2011;8;Subsecção;378;13120602301
2011;8;Subsecção;285;13120602302
2011;8;Subsecção;0;13120602303
2011;8;Subsecção;0;13120602401
2011;8;Subsecção;200;13120602402
2011;8;Subsecção;65;13120602403
2011;8;Subsecção;835;13120602404
2011;8;Subsecção;427;13120602405
2011;8;Subsecção;0;13120602501
2011;8;Subsecção;74;13120602502
2011;8;Subsecção;0;13120602503
2011;8;Subsecção;33;13120602504
2011;8;Subsecção;74;13120602505
2011;8;Subsecção;103;13120602506
2011;8;Subsecção;83;13120602507
2011;8;Subsecção;71;13120602508
2011;8;Subsecção;468;13120602601
2011;8;Subsecção;452;13120602602
2011;8;Subsecção;25;13120602603
2011;8;Subsecção;39;13120602604
2011;8;Subsecção;74;13120602701
2011;8;Subsecção;41;13120602702
2011;8;Subsecção;170;13120602703
2011;8;Subsecção;153;13120602704
2011;8;Subsecção;133;13120602705
2011;8;Subsecção;147;13120602706
2011;8;Subsecção;27;13120602707
2011;8;Subsecção;18;13120602708
2011;8;Subsecção;25;13120602709
2011;8;Subsecção;322;13120602801
2011;8;Subsecção;557;13120602802
2011;8;Subsecção;244;13120602901
2011;8;Subsecção;0;13120602902
2011;8;Subsecção;13;13120602903
2011;8;Subsecção;14;13120602904
2011;8;Subsecção;43;13120602905
2011;8;Subsecção;30;13120602906
2011;8;Subsecção;17;13120602907
2011;8;Subsecção;8;13120602908
2011;8;Subsecção;8;13120602909
2011;8;Subsecção;192;13120602910
2011;8;Subsecção;0;13120602911
2011;8;Subsecção;338;13120603001
2011;8;Subsecção;579;13120603002
2011;8;Subsecção;51;13120603003
2011;8;Subsecção;49;13120603004
2011;8;Subsecção;122;13120603101
2011;8;Subsecção;168;13120603102
2011;8;Subsecção;38;13120603103
2011;8;Subsecção;45;13120603104
2011;8;Subsecção;0;13120603201
2011;8;Subsecção;519;13120603202
2011;8;Subsecção;266;13120603301
2011;8;Subsecção;254;13120603302
2011;8;Subsecção;42;13120603303
2011;8;Subsecção;150;13120603304
2011;8;Subsecção;157;13120603305
2011;8;Subsecção;59;13120603306
2011;8;Subsecção;14;13120603307
2011;8;Subsecção;0;13120603308
2011;8;Subsecção;0;13120603401
2011;8;Subsecção;97;13120700101
2011;8;Subsecção;20;13120700102
2011;8;Subsecção;46;13120700103
2011;8;Subsecção;17;13120700104
2011;8;Subsecção;23;13120700105
2011;8;Subsecção;28;13120700106
2011;8;Subsecção;76;13120700107
2011;8;Subsecção;42;13120700108
2011;8;Subsecção;17;13120700109
2011;8;Subsecção;48;13120700110
2011;8;Subsecção;42;13120700111
2011;8;Subsecção;0;13120700112
2011;8;Subsecção;21;13120700113
2011;8;Subsecção;33;13120700114
2011;8;Subsecção;1;13120700115
2011;8;Subsecção;0;13120700116
2011;8;Subsecção;0;13120700117
2011;8;Subsecção;114;13120700201
2011;8;Subsecção;265;13120700202
2011;8;Subsecção;29;13120700301
2011;8;Subsecção;15;13120700302
2011;8;Subsecção;92;13120700303
2011;8;Subsecção;64;13120700304
2011;8;Subsecção;5;13120700305
2011;8;Subsecção;143;13120700306
2011;8;Subsecção;90;13120700307
2011;8;Subsecção;495;13120700401
2011;8;Subsecção;52;13120700402
2011;8;Subsecção;0;13120700403
2011;8;Subsecção;107;13120700404
2011;8;Subsecção;32;13120700405
2011;8;Subsecção;84;13120700501
2011;8;Subsecção;0;13120700502
2011;8;Subsecção;274;13120700503
2011;8;Subsecção;66;13120700504
2011;8;Subsecção;77;13120700601
2011;8;Subsecção;0;13120700602
2011;8;Subsecção;458;13120700603
2011;8;Subsecção;30;13120700701
2011;8;Subsecção;49;13120700702
2011;8;Subsecção;123;13120700703
2011;8;Subsecção;52;13120700704
2011;8;Subsecção;6;13120700705
2011;8;Subsecção;1;13120700706
2011;8;Subsecção;75;13120700707
2011;8;Subsecção;49;13120700708
2011;8;Subsecção;58;13120700709
2011;8;Subsecção;0;13120700710
2011;8;Subsecção;199;13120700801
2011;8;Subsecção;265;13120700901
2011;8;Subsecção;158;13120701001
2011;8;Subsecção;181;13120701002
2011;8;Subsecção;184;13120701003
2011;8;Subsecção;170;13120701101
2011;8;Subsecção;17;13120701102
2011;8;Subsecção;43;13120701103
2011;8;Subsecção;68;13120701104
2011;8;Subsecção;166;13120701201
2011;8;Subsecção;79;13120701202
2011;8;Subsecção;113;13120701203
2011;8;Subsecção;119;13120701204
2011;8;Subsecção;48;13120701205
2011;8;Subsecção;337;13120701301
2011;8;Subsecção;274;13120701302
2011;8;Subsecção;0;13120701401
2011;8;Subsecção;192;13120701402
2011;8;Subsecção;10;13120701403
2011;8;Subsecção;142;13120701404
2011;8;Subsecção;204;13120701405
2011;8;Subsecção;15;13120701406
2011;8;Subsecção;92;13120701407
2011;8;Subsecção;66;13120701408
2011;8;Subsecção;0;13120701409
2011;8;Subsecção;49;13120701410
2011;8;Subsecção;0;13120701501
2011;8;Subsecção;0;13120701502
2011;8;Subsecção;67;13120701503
2011;8;Subsecção;9;13120701504
2011;8;Subsecção;21;13120701505
2011;8;Subsecção;0;13120701506
2011;8;Subsecção;4;13120701507
2011;8;Subsecção;39;13120701508
2011;8;Subsecção;42;13120701509
2011;8;Subsecção;325;13120800101
2011;8;Subsecção;61;13120800102
2011;8;Subsecção;112;13120800201
2011;8;Subsecção;91;13120800202
2011;8;Subsecção;24;13120800203
2011;8;Subsecção;49;13120800204
2011;8;Subsecção;5;13120800301
2011;8;Subsecção;52;13120800302
2011;8;Subsecção;70;13120800303
2011;8;Subsecção;93;13120800304
2011;8;Subsecção;86;13120800305
2011;8;Subsecção;70;13120800401
2011;8;Subsecção;58;13120800402
2011;8;Subsecção;132;13120800403
2011;8;Subsecção;60;13120800404
2011;8;Subsecção;11;13120800405
2011;8;Subsecção;76;13120800501
2011;8;Subsecção;57;13120800502
2011;8;Subsecção;0;13120800503
2011;8;Subsecção;7;13120800504
2011;8;Subsecção;32;13120800505
2011;8;Subsecção;10;13120800506
2011;8;Subsecção;11;13120800507
2011;8;Subsecção;16;13120800508
2011;8;Subsecção;80;13120800509
2011;8;Subsecção;59;13120800510
2011;8;Subsecção;10;13120800601
2011;8;Subsecção;15;13120800602
2011;8;Subsecção;0;13120800603
2011;8;Subsecção;42;13120800604
2011;8;Subsecção;16;13120800605
2011;8;Subsecção;22;13120800606
2011;8;Subsecção;147;13120800607
2011;8;Subsecção;168;13120800608
2011;8;Subsecção;0;13120900101
2011;8;Subsecção;0;13120900102
2011;8;Subsecção;5;13120900103
2011;8;Subsecção;2;13120900104
2011;8;Subsecção;42;13120900105
2011;8;Subsecção;66;13120900106
2011;8;Subsecção;59;13120900107
2011;8;Subsecção;91;13120900108
2011;8;Subsecção;262;13120900109
2011;8;Subsecção;13;13120900201
2011;8;Subsecção;99;13120900202
2011;8;Subsecção;16;13120900203
2011;8;Subsecção;308;13120900204
2011;8;Subsecção;41;13120900205
2011;8;Subsecção;45;13120900206
2011;8;Subsecção;62;13120900207
2011;8;Subsecção;177;13120900208
2011;8;Subsecção;4;13120900301
2011;8;Subsecção;58;13120900302
2011;8;Subsecção;359;13120900303
2011;8;Subsecção;60;13120900304
2011;8;Subsecção;170;13120900401
2011;8;Subsecção;94;13120900402
2011;8;Subsecção;170;13120900403
2011;8;Subsecção;212;13120900404
2011;8;Subsecção;118;13120900405
2011;8;Subsecção;58;13120900501
2011;8;Subsecção;135;13120900502
2011;8;Subsecção;146;13120900503
2011;8;Subsecção;129;13120900504
2011;8;Subsecção;109;13120900505
2011;8;Subsecção;105;13120900506
2011;8;Subsecção;88;13120900507
2011;8;Subsecção;108;13120900601
2011;8;Subsecção;37;13120900602
2011;8;Subsecção;405;13120900603
2011;8;Subsecção;166;13120900701
2011;8;Subsecção;273;13120900702
2011;8;Subsecção;175;13120900703
2011;8;Subsecção;56;13120900801
2011;8;Subsecção;143;13120900802
2011;8;Subsecção;146;13120900803
2011;8;Subsecção;69;13120900804
2011;8;Subsecção;137;13120900805
2011;8;Subsecção;108;13121000101
2011;8;Subsecção;62;13121000102
2011;8;Subsecção;118;13121000103
2011;8;Subsecção;8;13121000104
2011;8;Subsecção;228;13121000105
2011;8;Subsecção;197;13121000106
2011;8;Subsecção;235;13121000201
2011;8;Subsecção;95;13121000301
2011;8;Subsecção;38;13121000302
2011;8;Subsecção;48;13121000303
2011;8;Subsecção;40;13121000304
2011;8;Subsecção;87;13121000401
2011;8;Subsecção;29;13121000402
2011;8;Subsecção;198;13121000403
2011;8;Subsecção;71;13121000404
2011;8;Subsecção;32;13121000405
2011;8;Subsecção;116;13121000406
2011;8;Subsecção;91;13121000501
2011;8;Subsecção;2;13121000502
2011;8;Subsecção;3;13121000503
2011;8;Subsecção;54;13121000601
2011;8;Subsecção;75;13121000602
2011;8;Subsecção;314;13121000603
2011;8;Subsecção;266;13121000604
2011;8;Subsecção;137;13121000701
2011;8;Subsecção;34;13121000702
2011;8;Subsecção;0;13121000703
2011;8;Subsecção;180;13121000704
2011;8;Subsecção;25;13121000705
2011;8;Subsecção;30;13121000706
2011;8;Subsecção;25;13121000707
2011;8;Subsecção;20;13121000708
2011;8;Subsecção;0;13121000801
2011;8;Subsecção;19;13121000802
2011;8;Subsecção;41;13121000803
2011;8;Subsecção;13;13121000804
2011;8;Subsecção;8;13121000805
2011;8;Subsecção;19;13121000806
2011;8;Subsecção;17;13121000807
2011;8;Subsecção;41;13121000808
2011;8;Subsecção;5;13121000809
2011;8;Subsecção;205;13121000810
2011;8;Subsecção;41;13121000811
2011;8;Subsecção;326;13121000901
2011;8;Subsecção;8;13121000902
2011;8;Subsecção;12;13121000903
2011;8;Subsecção;17;13121000904
2011;8;Subsecção;6;13121000905
2011;8;Subsecção;2;13121000906
2011;8;Subsecção;26;13121000907
2011;8;Subsecção;7;13121000908
2011;8;Subsecção;17;13121000909
2011;8;Subsecção;21;13121000910
2011;8;Subsecção;11;13121000911
2011;8;Subsecção;31;13121000912
2011;8;Subsecção;68;13121000913
2011;8;Subsecção;7;13121000914
2011;8;Subsecção;29;13121001001
2011;8;Subsecção;22;13121001002
2011;8;Subsecção;197;13121001003
2011;8;Subsecção;233;13121001004
2011;8;Subsecção;34;13121001101
2011;8;Subsecção;113;13121001102
2011;8;Subsecção;66;13121001103
2011;8;Subsecção;404;13121001104
2011;8;Subsecção;52;13121001105
2011;8;Subsecção;0;13121001201
2011;8;Subsecção;264;13121001202
2011;8;Subsecção;231;13121001203
2011;8;Subsecção;16;13121001204
2011;8;Subsecção;367;13121001301
2011;8;Subsecção;198;13121001302
2011;8;Subsecção;0;13121001401
2011;8;Subsecção;433;13121001402
2011;8;Subsecção;328;13121001501
2011;8;Subsecção;182;13121001502
2011;8;Subsecção;10;13121001503
2011;8;Subsecção;16;13121001601
2011;8;Subsecção;48;13121001602
2011;8;Subsecção;127;13121001603
2011;8;Subsecção;51;13121001604
2011;8;Subsecção;357;13121001701
2011;8;Subsecção;226;13121001702
2011;8;Subsecção;340;13121001703
2011;8;Subsecção;35;13121001801
2011;8;Subsecção;345;13121001802
2011;8;Subsecção;27;13121001803
2011;8;Subsecção;38;13121001804
2011;8;Subsecção;102;13121001805
2011;8;Subsecção;99;13121001806
2011;8;Subsecção;562;13121001901
2011;8;Subsecção;74;13121002001
2011;8;Subsecção;275;13121002002
2011;8;Subsecção;32;13121002003
2011;8;Subsecção;148;13121002101
2011;8;Subsecção;333;13121002102
2011;8;Subsecção;6;13121002201
2011;8;Subsecção;48;13121002202
2011;8;Subsecção;177;13121002203
2011;8;Subsecção;11;13121002204
2011;8;Subsecção;30;13121002205
2011;8;Subsecção;165;13121002206
2011;8;Subsecção;19;13121002207
2011;8;Subsecção;34;13121002208
2011;8;Subsecção;10;13121002209
2011;8;Subsecção;22;13121002210
2011;8;Subsecção;29;13121002211
2011;8;Subsecção;16;13121002212
2011;8;Subsecção;11;13121002213
2011;8;Subsecção;20;13121002214
2011;8;Subsecção;11;13121002215
2011;8;Subsecção;25;13121002216
2011;8;Subsecção;30;13121002217
2011;8;Subsecção;4;13121002218
2011;8;Subsecção;846;13121002301
2011;8;Subsecção;51;13121002401
2011;8;Subsecção;25;13121002402
2011;8;Subsecção;25;13121002403
2011;8;Subsecção;8;13121002404
2011;8;Subsecção;160;13121002405
2011;8;Subsecção;11;13121002406
2011;8;Subsecção;17;13121002407
2011;8;Subsecção;0;13121002408
2011;8;Subsecção;0;13121002409
2011;8;Subsecção;12;13121002410
2011;8;Subsecção;47;13121002411
2011;8;Subsecção;41;13121002412
2011;8;Subsecção;62;13121002413
2011;8;Subsecção;0;13121002414
2011;8;Subsecção;18;13121002415
2011;8;Subsecção;79;13121002416
2011;8;Subsecção;38;13121002417
2011;8;Subsecção;294;13121002501
2011;8;Subsecção;121;13121002502
2011;8;Subsecção;317;13121002601
2011;8;Subsecção;215;13121002701
2011;8;Subsecção;420;13121002801
2011;8;Subsecção;115;13121002802
2011;8;Subsecção;134;13121002803
2011;8;Subsecção;141;13121002901
2011;8;Subsecção;59;13121003001
2011;8;Subsecção;2;13121003002
2011;8;Subsecção;14;13121003003
2011;8;Subsecção;23;13121003004
2011;8;Subsecção;12;13121003005
2011;8;Subsecção;13;13121003006
2011;8;Subsecção;53;13121003007
2011;8;Subsecção;186;13121003008
2011;8;Subsecção;89;13121003009
2011;8;Subsecção;115;13121003010
2011;8;Subsecção;37;13121003011
2011;8;Subsecção;366;13121003101
2011;8;Subsecção;134;13121003102
2011;8;Subsecção;69;13121003201
2011;8;Subsecção;420;13121003202
2011;8;Subsecção;58;13121003203
2011;8;Subsecção;132;13121003301
2011;8;Subsecção;475;13121003302
2011;8;Subsecção;226;13121003303
2011;8;Subsecção;413;13121003401
2011;8;Subsecção;200;13121003501
2011;8;Subsecção;50;13121003502
2011;8;Subsecção;3;13121003503
2011;8;Subsecção;63;13121003504
2011;8;Subsecção;0;13121003505
2011;8;Subsecção;77;13121003506
2011;8;Subsecção;10;13121003507
2011;8;Subsecção;14;13121003601
2011;8;Subsecção;17;13121003602
2011;8;Subsecção;21;13121003603
2011;8;Subsecção;98;13121003604
2011;8;Subsecção;310;13121003605
2011;8;Subsecção;344;13121003701
2011;8;Subsecção;99;13121003702
2011;8;Subsecção;4;13121003703
2011;8;Subsecção;355;13121003801
2011;8;Subsecção;45;13121003901
2011;8;Subsecção;36;13121003902
2011;8;Subsecção;187;13121003903
2011;8;Subsecção;44;13121003904
2011;8;Subsecção;63;13121003905
2011;8;Subsecção;128;13121003906
2011;8;Subsecção;147;13121003907
2011;8;Subsecção;134;13121004001
2011;8;Subsecção;357;13121004002
2011;8;Subsecção;82;13121004003
2011;8;Subsecção;458;13121004101
2011;8;Subsecção;243;13121004201
2011;8;Subsecção;46;13121004202
2011;8;Subsecção;87;13121004203
2011;8;Subsecção;283;13121004301
2011;8;Subsecção;157;13121004302
2011;8;Subsecção;159;13121004303
2011;8;Subsecção;111;13121004401
2011;8;Subsecção;419;13121004501
2011;8;Subsecção;80;13121004502
2011;8;Subsecção;73;13121004503
2011;8;Subsecção;84;13121004504
2011;8;Subsecção;58;13121004601
2011;8;Subsecção;163;13121004602
2011;8;Subsecção;357;13121004701
2011;8;Subsecção;66;13121004702
2011;8;Subsecção;109;13121004703
2011;8;Subsecção;81;13121004801
2011;8;Subsecção;180;13121004802
2011;8;Subsecção;49;13121004803
2011;8;Subsecção;64;13121004804
2011;8;Subsecção;20;13121004805
2011;8;Subsecção;2;13121004901
2011;8;Subsecção;342;13121004902
2011;8;Subsecção;149;13121005001
2011;8;Subsecção;375;13121005002
2011;8;Subsecção;236;13121005101
2011;8;Subsecção;146;13121005102
2011;8;Subsecção;401;13121005201
2011;8;Subsecção;0;13121005202
2011;8;Subsecção;329;13121005203
2011;8;Subsecção;100;13121005204
2011;8;Subsecção;195;13121005301
2011;8;Subsecção;201;13121005302
2011;8;Subsecção;64;13121005303
2011;8;Subsecção;38;13121005304
2011;8;Subsecção;0;13121005305
2011;8;Subsecção;19;13121005306
2011;8;Subsecção;9;13121005307
2011;8;Subsecção;12;13121005308
2011;8;Subsecção;16;13121005309
2011;8;Subsecção;76;13121005401
2011;8;Subsecção;24;13121005402
2011;8;Subsecção;6;13121005403
2011;8;Subsecção;403;13121005404
2011;8;Subsecção;125;13121005405
2011;8;Subsecção;75;13121005501
2011;8;Subsecção;136;13121005502
2011;8;Subsecção;101;13121005503
2011;8;Subsecção;114;13121005504
2011;8;Subsecção;103;13121005505
2011;8;Subsecção;404;13121005601
2011;8;Subsecção;46;13121005602
2011;8;Subsecção;103;13121005701
2011;8;Subsecção;16;13121005702
2011;8;Subsecção;76;13121005703
2011;8;Subsecção;368;13121005704
2011;8;Subsecção;45;13121005705
2011;8;Subsecção;127;13121005801
2011;8;Subsecção;125;13121005802
2011;8;Subsecção;55;13121005803
2011;8;Subsecção;35;13121005901
2011;8;Subsecção;41;13121005902
2011;8;Subsecção;321;13121005903
2011;8;Subsecção;311;13121006001
2011;8;Subsecção;162;13121006002
2011;8;Subsecção;381;13121006101
2011;8;Subsecção;373;13121006201
2011;8;Subsecção;89;13121006202
2011;8;Subsecção;64;13121006203
2011;8;Subsecção;167;13121006204
2011;8;Subsecção;48;13121006205
2011;8;Subsecção;53;13121006206
2011;8;Subsecção;635;13121006301
2011;8;Subsecção;615;13121006401
2011;8;Subsecção;75;13121006501
2011;8;Subsecção;45;13121006502
2011;8;Subsecção;184;13121006503
2011;8;Subsecção;164;13121006504
2011;8;Subsecção;4;13121006601
2011;8;Subsecção;3;13121006602
2011;8;Subsecção;248;13121006603
2011;8;Subsecção;153;13121006604
2011;8;Subsecção;515;13121006701
2011;8;Subsecção;448;13121006801
2011;8;Subsecção;104;13121006802
2011;8;Subsecção;64;13121006803
2011;8;Subsecção;245;13121006901
2011;8;Subsecção;264;13121006902
2011;8;Subsecção;486;13121007001
2011;8;Subsecção;0;13121007002
2011;8;Subsecção;0;13121007101
2011;8;Subsecção;55;13121007102
2011;8;Subsecção;88;13121007103
2011;8;Subsecção;219;13121007104
2011;8;Subsecção;68;13121007201
2011;8;Subsecção;78;13121007202
2011;8;Subsecção;479;13121007203
2011;8;Subsecção;59;13121007204
2011;8;Subsecção;10;13121007205
2011;8;Subsecção;75;13121007301
2011;8;Subsecção;213;13121007302
2011;8;Subsecção;84;13121007303
2011;8;Subsecção;91;13121007304
2011;8;Subsecção;303;13121007401
2011;8;Subsecção;0;13121007402
2011;8;Subsecção;258;13121007501
2011;8;Subsecção;280;13121007502
2011;8;Subsecção;207;13121007601
2011;8;Subsecção;196;13121007602
2011;8;Subsecção;439;13121007701
2011;8;Subsecção;356;13121007801
2011;8;Subsecção;98;13121007802
2011;8;Subsecção;141;13121007803
2011;8;Subsecção;0;13121007804
2011;8;Subsecção;359;13121007901
2011;8;Subsecção;144;13121007902
2011;8;Subsecção;180;13121008001
2011;8;Subsecção;54;13121008002
2011;8;Subsecção;104;13121008003
2011;8;Subsecção;175;13121008004
2011;8;Subsecção;283;13121008101
2011;8;Subsecção;595;13121008201
2011;8;Subsecção;232;13121008301
2011;8;Subsecção;191;13121008302
2011;8;Subsecção;79;13121008303
2011;8;Subsecção;66;13121008304
2011;8;Subsecção;99;13121008401
2011;8;Subsecção;133;13121008402
2011;8;Subsecção;297;13121008403
2011;8;Subsecção;171;13121008501
2011;8;Subsecção;335;13121008502
2011;8;Subsecção;93;13121008503
2011;8;Subsecção;142;13121008504
2011;8;Subsecção;43;13121008505
2011;8;Subsecção;215;13121008601
2011;8;Subsecção;100;13121008602
2011;8;Subsecção;179;13121008603
2011;8;Subsecção;468;13121008701
2011;8;Subsecção;416;13121008801
2011;8;Subsecção;545;13121008901
2011;8;Subsecção;0;13121100101
2011;8;Subsecção;382;13121100102
2011;8;Subsecção;76;13121100103
2011;8;Subsecção;40;13121100104
2011;8;Subsecção;52;13121100105
2011;8;Subsecção;39;13121100106
2011;8;Subsecção;12;13121100107
2011;8;Subsecção;0;13121100108
2011;8;Subsecção;30;13121100109
2011;8;Subsecção;21;13121100110
2011;8;Subsecção;321;13121100201
2011;8;Subsecção;31;13121100202
2011;8;Subsecção;411;13121100203
2011;8;Subsecção;75;13121100301
2011;8;Subsecção;6;13121100302
2011;8;Subsecção;2;13121100303
2011;8;Subsecção;187;13121100304
2011;8;Subsecção;83;13121100305
2011;8;Subsecção;50;13121100306
2011;8;Subsecção;82;13121100307
2011;8;Subsecção;78;13121100308
2011;8;Subsecção;0;13121100309
2011;8;Subsecção;26;13121100310
2011;8;Subsecção;51;13121100311
2011;8;Subsecção;143;13121100401
2011;8;Subsecção;32;13121100402
2011;8;Subsecção;21;13121100403
2011;8;Subsecção;7;13121100404
2011;8;Subsecção;68;13121100405
2011;8;Subsecção;410;13121100406
2011;8;Subsecção;2;13121100407
2011;8;Subsecção;508;13121100501
2011;8;Subsecção;224;13121100502
2011;8;Subsecção;130;13121100503
2011;8;Subsecção;18;13121100504
2011;8;Subsecção;100;13121100601
2011;8;Subsecção;37;13121100602
2011;8;Subsecção;186;13121100603
2011;8;Subsecção;235;13121100604
2011;8;Subsecção;67;13121100605
2011;8;Subsecção;0;13121100701
2011;8;Subsecção;0;13121100702
2011;8;Subsecção;47;13121100703
2011;8;Subsecção;459;13121100704
2011;8;Subsecção;45;13121100801
2011;8;Subsecção;48;13121100802
2011;8;Subsecção;229;13121100803
2011;8;Subsecção;478;13121100804
2011;8;Subsecção;708;13121100901
2011;8;Subsecção;152;13121101001
2011;8;Subsecção;200;13121101002
2011;8;Subsecção;4;13121101003
2011;8;Subsecção;217;13121101004
2011;8;Subsecção;398;13121101101
2011;8;Subsecção;0;13121101102
2011;8;Subsecção;199;13121101103
2011;8;Subsecção;117;13121101104
2011;8;Subsecção;143;13121101105
2011;8;Subsecção;0;13121101106
2011;8;Subsecção;387;13121101107
2011;8;Subsecção;685;13121101201
2011;8;Subsecção;258;13121101301
2011;8;Subsecção;45;13121101302
2011;8;Subsecção;28;13121101303
2011;8;Subsecção;19;13121101304
2011;8;Subsecção;513;13121101305
2011;8;Subsecção;486;13121101401
2011;8;Subsecção;92;13121101402
